"c","h","l","n","o","t","v","vw"
184.04,184.34,184.04,402,184.3,"2024-05-02T22:17:00Z",29214,184.249827
184.02,184.19,184.01,236,184.0331,"2024-05-02T22:18:00Z",18495,184.087186
183.87,184.09,183.87,223,184.04,"2024-05-02T22:19:00Z",22334,184.003332
183.74,183.95,183.71,209,183.95,"2024-05-02T22:20:00Z",16727,183.827702
183.75,183.8,183.71,204,183.74,"2024-05-02T22:21:00Z",10891,183.75452
183.8,183.9,183.66,270,183.7299,"2024-05-02T22:22:00Z",20346,183.755657
183.79,183.8295,183.73,110,183.8295,"2024-05-02T22:23:00Z",5249,183.78159
183.51,183.74,183.51,236,183.7329,"2024-05-02T22:24:00Z",12906,183.651897
183.44,183.57,183.35,365,183.57,"2024-05-02T22:25:00Z",30054,183.428995
183.45,183.47,183.4,323,183.44,"2024-05-02T22:26:00Z",15970,183.43774
183.56,183.76,183.44,310,183.45,"2024-05-02T22:27:00Z",53765,183.59506
183.6,183.75,183.6,180,183.6912,"2024-05-02T22:28:00Z",12963,183.696132
183.52,183.6002,183.5,145,183.6,"2024-05-02T22:29:00Z",8376,183.554708
183.55,183.55,183.44,203,183.52,"2024-05-02T22:30:00Z",14601,183.49995
183.55,183.6,183.5,141,183.55,"2024-05-02T22:31:00Z",6057,183.538732
183.5098,183.5794,183.46,126,183.512,"2024-05-02T22:32:00Z",3896,183.544617
183.4833,183.5,183.4,141,183.5,"2024-05-02T22:33:00Z",8495,183.430574
183.37,183.44,183.35,171,183.42,"2024-05-02T22:34:00Z",19343,183.367567
183.31,183.38,183.25,222,183.35,"2024-05-02T22:35:00Z",13675,183.318482
183.25,183.31,183.13,356,183.3,"2024-05-02T22:36:00Z",28961,183.208729
183.1977,183.3,183.11,201,183.25,"2024-05-02T22:37:00Z",20619,183.209871
183.1443,183.21,183.13,214,183.15,"2024-05-02T22:38:00Z",19177,183.162755
183.3809,183.3809,183.21,248,183.21,"2024-05-02T22:39:00Z",24975,183.295428
183.4018,183.45,183.35,228,183.42,"2024-05-02T22:40:00Z",14654,183.419184
183.44,183.49,183.4,150,183.4,"2024-05-02T22:41:00Z",11113,183.440054
183.42,183.4473,183.4,118,183.42,"2024-05-02T22:42:00Z",6725,183.425247
183.5984,183.6,183.25,359,183.42,"2024-05-02T22:43:00Z",35014,183.425797
183.58,183.6528,183.51,187,183.55,"2024-05-02T22:44:00Z",13994,183.564579
183.52,183.55,183.48,128,183.54,"2024-05-02T22:45:00Z",8120,183.514289
183.5,183.53,173.03,107,183.53,"2024-05-02T22:46:00Z",53537,173.632895
183.69,183.7,183.5,226,183.5,"2024-05-02T22:47:00Z",9449,183.583528
183.65,183.7,183.63,118,183.65,"2024-05-02T22:48:00Z",6605,183.665536
183.6698,183.68,183.6,96,183.65,"2024-05-02T22:49:00Z",7529,183.6655
183.55,183.62,183.55,104,183.61,"2024-05-02T22:50:00Z",7025,183.573596
183.6,183.6207,183.56,149,183.56,"2024-05-02T22:51:00Z",6028,183.587315
183.61,183.65,183.6,154,183.6,"2024-05-02T22:52:00Z",12491,183.614729
183.59,183.61,183.58,122,183.58,"2024-05-02T22:53:00Z",5415,183.593926
183.58,183.6,183.5,151,183.59,"2024-05-02T22:54:00Z",32805,183.545068
183.65,183.65,183.58,139,183.58,"2024-05-02T22:55:00Z",14265,183.626765
183.67,183.6895,183.62,131,183.62,"2024-05-02T22:56:00Z",16188,183.645907
183.6,183.69,183.6,105,183.68,"2024-05-02T22:57:00Z",8364,183.656998
183.62,183.6407,183.59,125,183.6351,"2024-05-02T22:58:00Z",8367,183.609482
183.52,183.62,183.52,131,183.62,"2024-05-02T22:59:00Z",12749,183.567123
183.52,183.58,183.51,85,183.52,"2024-05-02T23:00:00Z",5703,183.542261
183.6,183.6,183.53,145,183.55,"2024-05-02T23:01:00Z",8827,183.546369
183.58,183.6,183.5,113,183.52,"2024-05-02T23:02:00Z",6442,183.547524
