"c","h","l","n","o","t","v","vw"
233.925,233.97,233.88,2172,233.94,"2024-07-16T15:41:00Z",2104989,233.930756
233.82,233.95,233.8,2023,233.93,"2024-07-16T15:42:00Z",44947,233.862658
233.84,233.89,233.79,2137,233.81,"2024-07-16T15:43:00Z",48473,233.83603
233.8986,233.905,233.82,2048,233.84,"2024-07-16T15:44:00Z",30916,233.862126
233.86,233.99,233.86,2103,233.9,"2024-07-16T15:45:00Z",33408,233.939067
233.905,233.95,233.81,2138,233.87,"2024-07-16T15:46:00Z",48205,233.864134
233.9004,234.01,233.9004,2095,233.91,"2024-07-16T15:47:00Z",60272,233.970082
233.885,233.92,233.85,2050,233.89,"2024-07-16T15:48:00Z",33923,233.877268
233.9087,233.92,233.81,1803,233.89,"2024-07-16T15:49:00Z",27044,233.864512
233.975,234.05,233.92,2257,233.92,"2024-07-16T15:50:00Z",51421,233.999564
233.9533,234.01,233.9309,1946,233.98,"2024-07-16T15:51:00Z",42256,233.978623
234.09,234.16,233.95,2275,233.958,"2024-07-16T15:52:00Z",46303,234.082672
234,234.1,234,2024,234.1,"2024-07-16T15:53:00Z",33891,234.052023
234.05,234.07,234.02,974,234.02,"2024-07-16T15:54:00Z",21605,234.046166
234.015,234.13,234.01,712,234.07,"2024-07-16T15:55:00Z",40761,234.074711
234.06,234.08,233.94,584,234.02,"2024-07-16T15:56:00Z",30376,234.019536
234,234.06,233.98,651,234.05,"2024-07-16T15:57:00Z",32803,234.018072
233.895,233.99,233.84,747,233.99,"2024-07-16T15:58:00Z",46354,233.896303
233.91,233.92,233.84,617,233.89,"2024-07-16T15:59:00Z",31403,233.885826
234.04,234.04,233.92,693,233.92,"2024-07-16T16:00:00Z",35926,233.962891
234.06,234.25,234.026,1156,234.04,"2024-07-16T16:01:00Z",90770,234.154234
234.16,234.16,234.07,599,234.07,"2024-07-16T16:02:00Z",28845,234.127723
234.02,234.16,233.99,683,234.159,"2024-07-16T16:03:00Z",46050,234.03138
234.055,234.06,233.985,602,234.02,"2024-07-16T16:04:00Z",36704,234.028356
234.02,234.06,233.99,604,234.055,"2024-07-16T16:05:00Z",41027,234.021595
234.04,234.04,233.96,715,234.015,"2024-07-16T16:06:00Z",59809,233.998411
234.0066,234.095,233.9701,593,234.05,"2024-07-16T16:07:00Z",38026,234.022598
234.02,234.0754,234,555,234,"2024-07-16T16:08:00Z",29562,234.039703
233.66,234.02,233.66,1325,234.02,"2024-07-16T16:09:00Z",99666,233.833927
233.68,233.78,233.65,762,233.67,"2024-07-16T16:10:00Z",58127,233.707911
233.42,233.6735,233.39,1585,233.67,"2024-07-16T16:11:00Z",98557,233.469117
233.36,233.428,233.14,1404,233.428,"2024-07-16T16:12:00Z",114214,233.250962
233.41,233.46,233.32,748,233.36,"2024-07-16T16:13:00Z",44300,233.383303
233.54,233.56,233.39,739,233.42,"2024-07-16T16:14:00Z",41296,233.4664
233.375,233.56,233.3742,939,233.55,"2024-07-16T16:15:00Z",59725,233.515434
233.2395,233.37,233.21,1145,233.37,"2024-07-16T16:16:00Z",73171,233.283527
232.89,233.23,232.86,3555,233.23,"2024-07-16T16:17:00Z",231899,233.004368
233.025,233.1,232.87,1201,232.89,"2024-07-16T16:18:00Z",94843,232.980948
233.0299,233.3,232.94,1301,233.0301,"2024-07-16T16:19:00Z",98173,233.115758
232.78,233.01,232.75,1431,233.01,"2024-07-16T16:20:00Z",101661,232.882008
232.78,232.87,232.62,1496,232.77,"2024-07-16T16:21:00Z",123607,232.745558
232.91,232.95,232.7,1324,232.79,"2024-07-16T16:22:00Z",120227,232.813632
233.115,233.19,232.93,1030,232.93,"2024-07-16T16:23:00Z",71002,233.063067
233.03,233.13,232.9602,817,233.12,"2024-07-16T16:24:00Z",52291,233.071482
233.07,233.125,232.91,890,233.04,"2024-07-16T16:25:00Z",52821,233.013991
233.17,233.21,233.0661,660,233.0701,"2024-07-16T16:26:00Z",37446,233.143418
233.14,233.195,233.0701,645,233.18,"2024-07-16T16:27:00Z",98102,233.149373
233.05,233.14,232.93,954,233.14,"2024-07-16T16:28:00Z",54496,233.030899
232.9479,233.0621,232.92,802,233.06,"2024-07-16T16:29:00Z",64814,232.979559
232.805,232.96,232.779,945,232.93,"2024-07-16T16:30:00Z",53625,232.880205
232.79,232.84,232.52,1723,232.805,"2024-07-16T16:31:00Z",101651,232.730567
232.58,232.805,232.54,1028,232.785,"2024-07-16T16:32:00Z",61680,232.598465
232.61,232.6488,232.33,1947,232.57,"2024-07-16T16:33:00Z",131811,232.44639
232.59,232.7001,232.53,825,232.61,"2024-07-16T16:34:00Z",54061,232.635343
232.855,232.855,232.52,1095,232.6,"2024-07-16T16:35:00Z",60050,232.661201
232.74,232.89,232.68,839,232.86,"2024-07-16T16:36:00Z",51852,232.757251
233.1147,233.1745,232.77,1414,232.77,"2024-07-16T16:37:00Z",104479,233.031905
233.1705,233.28,233.11,1021,233.12,"2024-07-16T16:38:00Z",66639,233.189412
233.1799,233.2,233.1,657,233.1743,"2024-07-16T16:39:00Z",38782,233.161818
233.05,233.22,233,933,233.18,"2024-07-16T16:40:00Z",61171,233.123993
233.1399,233.205,233.02,726,233.06,"2024-07-16T16:41:00Z",47315,233.122974
233.17,233.2478,233.08,787,233.14,"2024-07-16T16:42:00Z",44358,233.173217
232.99,233.18,232.97,797,233.15,"2024-07-16T16:43:00Z",542747,233.077264
232.74,232.9988,232.7,1213,232.99,"2024-07-16T16:44:00Z",86793,232.82434
233.08,233.11,232.74,873,232.745,"2024-07-16T16:45:00Z",65308,232.999337
233.02,233.18,232.9606,721,233.1,"2024-07-16T16:46:00Z",46754,233.067229
233.19,233.23,233.05,561,233.06,"2024-07-16T16:47:00Z",30211,233.141255
233.3399,233.35,233.18,887,233.21,"2024-07-16T16:48:00Z",55015,233.282854
233.5501,233.5699,233.335,873,233.34,"2024-07-16T16:49:00Z",55668,233.432098
233.51,233.59,233.48,1007,233.56,"2024-07-16T16:50:00Z",71662,233.531948
233.51,233.54,233.47,704,233.515,"2024-07-16T16:51:00Z",49748,233.510868
233.4399,233.53,233.43,684,233.5002,"2024-07-16T16:52:00Z",49543,233.480296
233.525,233.5858,233.405,720,233.4399,"2024-07-16T16:53:00Z",40975,233.494539
233.5071,233.555,233.455,691,233.53,"2024-07-16T16:54:00Z",53263,233.500461
233.49,233.53,233.4505,687,233.5,"2024-07-16T16:55:00Z",31600,233.497692
233.53,233.55,233.49,686,233.49,"2024-07-16T16:56:00Z",40854,233.526051
233.535,233.57,233.485,646,233.52,"2024-07-16T16:57:00Z",793023,233.53814
233.59,233.63,233.455,812,233.54,"2024-07-16T16:58:00Z",76317,233.561597
233.59,233.61,233.564,632,233.6,"2024-07-16T16:59:00Z",36673,233.594543
233.53,233.565,233.405,958,233.56,"2024-07-16T17:00:00Z",74910,233.484792
233.6178,233.708,233.53,821,233.53,"2024-07-16T17:01:00Z",61506,233.626078
233.59,233.67,233.52,633,233.62,"2024-07-16T17:02:00Z",41476,233.583031
233.595,233.635,233.56,555,233.59,"2024-07-16T17:03:00Z",41196,233.598546
233.6352,233.73,233.575,717,233.596,"2024-07-16T17:04:00Z",44963,233.653312
233.48,233.6399,233.455,752,233.635,"2024-07-16T17:05:00Z",45562,233.545168
233.515,233.64,233.46,1233,233.47,"2024-07-16T17:06:00Z",112344,233.568186
233.655,233.67,233.48,658,233.52,"2024-07-16T17:07:00Z",39393,233.546786
233.7799,233.7799,233.65,659,233.66,"2024-07-16T17:08:00Z",39177,233.716834
233.736,233.7878,233.72,563,233.7786,"2024-07-16T17:09:00Z",42842,233.754905
233.725,233.77,233.67,788,233.735,"2024-07-16T17:10:00Z",78850,233.734242
233.7,233.76,233.63,707,233.72,"2024-07-16T17:11:00Z",42960,233.703093
233.5699,233.7,233.562,653,233.69,"2024-07-16T17:12:00Z",42658,233.666083
233.592,233.6,233.53,640,233.56,"2024-07-16T17:13:00Z",37548,233.58167
233.535,233.595,233.46,756,233.59,"2024-07-16T17:14:00Z",44942,233.515973
233.43,233.54,233.37,749,233.54,"2024-07-16T17:15:00Z",38745,233.435899
233.485,233.49,233.285,850,233.415,"2024-07-16T17:16:00Z",73097,233.362018
233.58,233.58,233.501,727,233.51,"2024-07-16T17:17:00Z",31527,233.539948
233.5,233.67,233.4884,704,233.575,"2024-07-16T17:18:00Z",48203,233.580993
233.44,233.5,233.37,638,233.5,"2024-07-16T17:19:00Z",32855,233.425919
233.4605,233.5199,233.42,621,233.44,"2024-07-16T17:20:00Z",38541,233.466998
233.415,233.52,233.33,787,233.47,"2024-07-16T17:21:00Z",37366,233.434531
233.44,233.46,233.4,703,233.43,"2024-07-16T17:22:00Z",29092,233.423276
233.41,233.45,233.38,509,233.44,"2024-07-16T17:23:00Z",19429,233.401672
233.46,233.46,233.41,611,233.4102,"2024-07-16T17:24:00Z",29517,233.430983
233.665,233.68,233.455,780,233.455,"2024-07-16T17:25:00Z",39316,233.593188
233.785,233.7972,233.67,747,233.67,"2024-07-16T17:26:00Z",38466,233.74053
233.6899,233.79,233.68,759,233.79,"2024-07-16T17:27:00Z",54312,233.748539
233.64,233.6899,233.62,617,233.685,"2024-07-16T17:28:00Z",40327,233.643586
233.545,233.64,233.526,673,233.63,"2024-07-16T17:29:00Z",39291,233.565655
233.6401,233.66,233.41,1122,233.54,"2024-07-16T17:30:00Z",68040,233.573407
233.59,233.6781,233.56,712,233.65,"2024-07-16T17:31:00Z",30820,233.589898
233.615,233.646,233.6,765,233.6,"2024-07-16T17:32:00Z",40753,233.620957
233.76,233.76,233.62,677,233.62,"2024-07-16T17:33:00Z",38766,233.711836
233.87,233.87,233.76,853,233.77,"2024-07-16T17:34:00Z",46289,233.814481
233.765,233.865,233.73,872,233.8601,"2024-07-16T17:35:00Z",51200,233.797893
233.64,233.79,233.638,1111,233.755,"2024-07-16T17:36:00Z",68206,233.703643
233.772,233.8189,233.6499,768,233.655,"2024-07-16T17:37:00Z",42301,233.767468
233.89,233.91,233.7702,748,233.79,"2024-07-16T17:38:00Z",47557,233.845508
233.93,233.94,233.8301,974,233.9,"2024-07-16T17:39:00Z",87066,233.889364
233.87,233.94,233.87,700,233.9319,"2024-07-16T17:40:00Z",41669,233.909295
233.8,233.9299,233.8,789,233.865,"2024-07-16T17:41:00Z",59733,233.888074
233.94,233.95,233.785,946,233.8,"2024-07-16T17:42:00Z",72011,233.862428
233.9027,233.946,233.875,775,233.946,"2024-07-16T17:43:00Z",43566,233.912764
233.838,233.94,233.838,689,233.9,"2024-07-16T17:44:00Z",34094,233.911883
233.8772,233.8999,233.83,695,233.83,"2024-07-16T17:45:00Z",33385,233.865749
233.935,233.965,233.86,1002,233.875,"2024-07-16T17:46:00Z",78646,233.914848
234.035,234.09,233.895,1077,233.935,"2024-07-16T17:47:00Z",67664,234.003216
234.14,234.14,234.03,988,234.035,"2024-07-16T17:48:00Z",66747,234.081853
234.042,234.14,234.02,773,234.125,"2024-07-16T17:49:00Z",87264,234.058313
233.95,234.05,233.94,849,234.045,"2024-07-16T17:50:00Z",55717,233.991245
234.03,234.04,233.925,722,233.956,"2024-07-16T17:51:00Z",45558,233.993057
233.98,234.1,233.98,782,234.04,"2024-07-16T17:52:00Z",46074,234.036057
233.95,233.99,233.93,588,233.98,"2024-07-16T17:53:00Z",41034,233.952853
234.03,234.1,233.9402,641,233.95,"2024-07-16T17:54:00Z",41250,234.036843
234.19,234.1944,234.015,731,234.015,"2024-07-16T17:55:00Z",56006,234.126124
234.0401,234.2,234.04,677,234.185,"2024-07-16T17:56:00Z",58089,234.136047
234.093,234.13,234.048,570,234.048,"2024-07-16T17:57:00Z",43020,234.086597
234.115,234.1542,234.06,693,234.09,"2024-07-16T17:58:00Z",47785,234.11455
234.13,234.1301,234.09,588,234.12,"2024-07-16T17:59:00Z",36771,234.113439
234.005,234.1269,234,714,234.1136,"2024-07-16T18:00:00Z",47684,234.048013
234.065,234.07,234.0001,640,234.01,"2024-07-16T18:01:00Z",39110,234.029556
233.97,234.0743,233.91,722,234.065,"2024-07-16T18:02:00Z",53768,233.96483
233.933,233.975,233.8399,647,233.975,"2024-07-16T18:03:00Z",33874,233.899638
234.05,234.06,233.915,582,233.94,"2024-07-16T18:04:00Z",31159,233.998835
234.0995,234.1,234.015,763,234.05,"2024-07-16T18:05:00Z",59901,234.070764
234.045,234.115,234.0201,641,234.0999,"2024-07-16T18:06:00Z",40411,234.061286
234.11,234.16,234.03,731,234.045,"2024-07-16T18:07:00Z",92482,234.128595
234.0955,234.13,234.01,658,234.11,"2024-07-16T18:08:00Z",43453,234.0832
234.0665,234.1022,234.03,480,234.1022,"2024-07-16T18:09:00Z",55748,234.070048
234.1029,234.12,234.065,526,234.065,"2024-07-16T18:10:00Z",27982,234.093811
234.07,234.11,234.0657,466,234.1,"2024-07-16T18:11:00Z",18979,234.093254
234.015,234.0883,234.01,601,234.08,"2024-07-16T18:12:00Z",38603,234.048971
233.98,234.045,233.95,652,234.015,"2024-07-16T18:13:00Z",33004,233.992994
234.02,234.04,233.97,522,233.97,"2024-07-16T18:14:00Z",23145,234.012494
233.9915,234.065,233.95,595,234.03,"2024-07-16T18:15:00Z",30651,234.012069
233.94,234.02,233.93,757,233.995,"2024-07-16T18:16:00Z",41069,233.981457
233.95,233.95,233.845,741,233.93,"2024-07-16T18:17:00Z",43095,233.904135
233.8,233.9597,233.7301,832,233.9401,"2024-07-16T18:18:00Z",87593,233.808841
233.785,233.9,233.75,738,233.81,"2024-07-16T18:19:00Z",39785,233.823305
234.005,234.005,233.71,1351,233.78,"2024-07-16T18:20:00Z",103469,233.841754
234.0999,234.11,234.0049,1144,234.0049,"2024-07-16T18:21:00Z",86177,234.074872
234.07,234.18,234.04,888,234.095,"2024-07-16T18:22:00Z",100499,234.119912
234.13,234.16,234.07,649,234.07,"2024-07-16T18:23:00Z",41592,234.12395
234.4671,234.5,234.14,1421,234.14,"2024-07-16T18:24:00Z",134039,234.350065
234.345,234.55,234.3,1106,234.475,"2024-07-16T18:25:00Z",104150,234.429304
234.49,234.51,234.37,670,234.37,"2024-07-16T18:26:00Z",41396,234.474474
234.5,234.5182,234.43,575,234.49,"2024-07-16T18:27:00Z",31292,234.479576
234.41,234.48,234.35,689,234.48,"2024-07-16T18:28:00Z",53895,234.389607
234.39,234.41,234.36,605,234.41,"2024-07-16T18:29:00Z",32339,234.385688
234.3801,234.4,234.3,789,234.3995,"2024-07-16T18:30:00Z",64113,234.362748
234.32,234.3993,234.3,700,234.39,"2024-07-16T18:31:00Z",26126,234.343159
234.3599,234.3799,234.3154,597,234.3154,"2024-07-16T18:32:00Z",28754,234.342109
234.3873,234.41,234.335,681,234.35,"2024-07-16T18:33:00Z",44039,234.377184
234.375,234.4,234.33,708,234.38,"2024-07-16T18:34:00Z",44744,234.371435
234.48,234.49,234.3689,744,234.3701,"2024-07-16T18:35:00Z",55581,234.411736
234.51,234.665,234.4301,1644,234.47,"2024-07-16T18:36:00Z",123166,234.533933
234.5933,234.6,234.43,907,234.52,"2024-07-16T18:37:00Z",56605,234.499649
234.595,234.6142,234.55,935,234.59,"2024-07-16T18:38:00Z",70512,234.592202
234.695,234.72,234.585,840,234.596,"2024-07-16T18:39:00Z",56128,234.687035
234.65,234.715,234.6264,906,234.69,"2024-07-16T18:40:00Z",69533,234.6849
234.645,234.66,234.59,566,234.645,"2024-07-16T18:41:00Z",28370,234.622671
234.71,234.735,234.61,782,234.64,"2024-07-16T18:42:00Z",57182,234.679374
234.77,234.77,234.69,702,234.7152,"2024-07-16T18:43:00Z",29517,234.728488
234.84,234.865,234.775,888,234.78,"2024-07-16T18:44:00Z",66667,234.83171
234.62,234.865,234.62,989,234.83,"2024-07-16T18:45:00Z",66734,234.77584
234.7273,234.75,234.57,778,234.62,"2024-07-16T18:46:00Z",53687,234.660465
234.75,234.8,234.7,660,234.7399,"2024-07-16T18:47:00Z",45113,234.751936
234.74,234.79,234.72,620,234.7413,"2024-07-16T18:48:00Z",29839,234.75967
234.69,234.76,234.67,581,234.74,"2024-07-16T18:49:00Z",35840,234.713301
234.67,234.68,234.63,663,234.6797,"2024-07-16T18:50:00Z",32450,234.65569
234.62,234.696,234.605,735,234.6722,"2024-07-16T18:51:00Z",40819,234.642535
234.5699,234.61,234.48,950,234.61,"2024-07-16T18:52:00Z",59820,234.529599
234.645,234.65,234.5485,574,234.5599,"2024-07-16T18:53:00Z",36287,234.586273
234.611,234.72,234.61,806,234.65,"2024-07-16T18:54:00Z",62719,234.666578
234.55,234.62,234.54,574,234.62,"2024-07-16T18:55:00Z",36378,234.572881
234.6799,234.69,234.52,798,234.56,"2024-07-16T18:56:00Z",55347,234.600202
234.66,234.75,234.65,852,234.68,"2024-07-16T18:57:00Z",56992,234.69968
234.67,234.71,234.66,630,234.66,"2024-07-16T18:58:00Z",34555,234.687371
234.79,234.79,234.6464,749,234.67,"2024-07-16T18:59:00Z",35943,234.709454
234.645,234.87,234.63,943,234.795,"2024-07-16T19:00:00Z",83785,234.743703
234.75,234.78,234.6214,713,234.65,"2024-07-16T19:01:00Z",42563,234.729159
234.745,234.84,234.73,738,234.76,"2024-07-16T19:02:00Z",56585,234.78422
234.68,234.78,234.64,823,234.7477,"2024-07-16T19:03:00Z",48341,234.704194
234.67,234.73,234.67,645,234.68,"2024-07-16T19:04:00Z",57812,234.695159
234.71,234.755,234.675,667,234.68,"2024-07-16T19:05:00Z",36799,234.716713
234.675,234.69,234.57,751,234.68,"2024-07-16T19:06:00Z",39668,234.641222
234.64,234.74,234.625,682,234.66,"2024-07-16T19:07:00Z",36550,234.694775
234.67,234.6785,234.6,754,234.62,"2024-07-16T19:08:00Z",43635,234.63333
234.6695,234.68,234.63,716,234.665,"2024-07-16T19:09:00Z",34347,234.656748
234.66,234.71,234.5943,815,234.6501,"2024-07-16T19:10:00Z",50559,234.648242
234.64,234.68,234.5601,772,234.66,"2024-07-16T19:11:00Z",44114,234.597829
234.6099,234.6801,234.57,806,234.63,"2024-07-16T19:12:00Z",52984,234.616873
234.72,234.7293,234.59,682,234.61,"2024-07-16T19:13:00Z",41250,234.66348
234.65,234.73,234.64,779,234.73,"2024-07-16T19:14:00Z",52358,234.677027
234.5933,234.68,234.56,814,234.66,"2024-07-16T19:15:00Z",51540,234.61841
234.632,234.66,234.58,879,234.6,"2024-07-16T19:16:00Z",52770,234.619986
234.5577,234.63,234.55,703,234.63,"2024-07-16T19:17:00Z",35580,234.59755
234.555,234.5777,234.49,933,234.55,"2024-07-16T19:18:00Z",54540,234.529366
234.5725,234.6094,234.465,834,234.55,"2024-07-16T19:19:00Z",49502,234.52456
234.5788,234.585,234.52,622,234.575,"2024-07-16T19:20:00Z",30745,234.546279
234.616,234.64,234.57,687,234.57,"2024-07-16T19:21:00Z",34203,234.60543
234.615,234.67,234.59,838,234.62,"2024-07-16T19:22:00Z",53385,234.617989
234.611,234.69,234.595,934,234.6,"2024-07-16T19:23:00Z",63661,234.636373
234.6801,234.7,234.63,547,234.64,"2024-07-16T19:24:00Z",28198,234.667288
234.4999,234.69,234.4901,783,234.6886,"2024-07-16T19:25:00Z",49857,234.609807
234.46,234.5,234.43,789,234.4999,"2024-07-16T19:26:00Z",38249,234.462411
234.4034,234.45,234.36,1014,234.45,"2024-07-16T19:27:00Z",310516,234.403822
234.46,234.47,234.31,923,234.4,"2024-07-16T19:28:00Z",47901,234.37935
234.5599,234.6,234.4532,970,234.4532,"2024-07-16T19:29:00Z",83370,234.571838
234.45,234.56,234.42,1005,234.56,"2024-07-16T19:30:00Z",46801,234.488881
234.38,234.47,234.34,817,234.455,"2024-07-16T19:31:00Z",43327,234.403729
234.37,234.52,234.335,1036,234.39,"2024-07-16T19:32:00Z",65880,234.439396
234.525,234.525,234.29,897,234.35,"2024-07-16T19:33:00Z",52424,234.369485
234.69,234.7,234.51,1068,234.53,"2024-07-16T19:34:00Z",73211,234.597099
234.665,234.72,234.625,873,234.7,"2024-07-16T19:35:00Z",47351,234.663678
234.48,234.67,234.445,763,234.665,"2024-07-16T19:36:00Z",45196,234.55806
234.3601,234.485,234.285,1081,234.485,"2024-07-16T19:37:00Z",75844,234.346596
234.385,234.4,234.3315,723,234.37,"2024-07-16T19:38:00Z",49902,234.372125
234.5449,234.5499,234.385,924,234.385,"2024-07-16T19:39:00Z",58916,234.457479
234.61,234.625,234.53,864,234.53,"2024-07-16T19:40:00Z",54530,234.589446
234.5,234.6099,234.49,853,234.6051,"2024-07-16T19:41:00Z",57993,234.545396
234.505,234.52,234.46,799,234.495,"2024-07-16T19:42:00Z",54328,234.490863
234.54,234.56,234.4532,970,234.5,"2024-07-16T19:43:00Z",57498,234.499476
234.6358,234.64,234.52,764,234.53,"2024-07-16T19:44:00Z",61080,234.59018
234.5109,234.6783,234.495,978,234.63,"2024-07-16T19:45:00Z",57517,234.578859
234.5,234.54,234.42,870,234.515,"2024-07-16T19:46:00Z",53927,234.480923
234.5721,234.65,234.495,1015,234.495,"2024-07-16T19:47:00Z",63799,234.572238
234.69,234.7,234.56,998,234.575,"2024-07-16T19:48:00Z",59984,234.649145
234.57,234.685,234.54,965,234.685,"2024-07-16T19:49:00Z",57856,234.603
234.65,234.72,234.45,2079,234.57,"2024-07-16T19:50:00Z",147861,234.632052
234.73,234.75,234.55,1572,234.66,"2024-07-16T19:51:00Z",100272,234.651027
234.58,234.75,234.56,1307,234.74,"2024-07-16T19:52:00Z",71704,234.632371
234.575,234.71,234.54,1674,234.586,"2024-07-16T19:53:00Z",103122,234.624765
234.83,234.92,234.575,2513,234.58,"2024-07-16T19:54:00Z",201996,234.773327
234.83,234.98,234.74,2248,234.84,"2024-07-16T19:55:00Z",167169,234.873012
234.7803,234.89,234.76,1803,234.82,"2024-07-16T19:56:00Z",109049,234.821647
234.8286,234.87,234.7001,2449,234.79,"2024-07-16T19:57:00Z",182274,234.803122
234.9599,234.96,234.82,3043,234.83,"2024-07-16T19:58:00Z",211193,234.885852
234.81,234.9582,234.62,5498,234.9582,"2024-07-16T19:59:00Z",426142,234.740143
234.81,234.9,234.61,175,234.8,"2024-07-16T20:00:00Z",4809561,234.819993
234.7,234.76,234.7,74,234.76,"2024-07-16T20:01:00Z",33090,234.72215
234.69,234.7,234.69,93,234.7,"2024-07-16T20:02:00Z",236062,234.695
234.62,234.82,234.62,103,234.6507,"2024-07-16T20:03:00Z",562986,234.807498
234.82,234.82,234.63,58,234.63,"2024-07-16T20:04:00Z",11933,234.766789
234.82,234.82,234.62,66,234.63,"2024-07-16T20:05:00Z",13056,234.762782
234.64,234.82,234.64,61,234.6495,"2024-07-16T20:06:00Z",3039,234.777694
234.65,234.65,234.65,47,234.65,"2024-07-16T20:07:00Z",431,234.65
234.7,234.7,234.69,53,234.7,"2024-07-16T20:08:00Z",1677,234.699371
234.7,234.7,234.6999,71,234.6999,"2024-07-16T20:09:00Z",1947,234.699986
234.7,234.72,234.69,71,234.7,"2024-07-16T20:10:00Z",2539,234.697049
234.6602,234.68,234.66,41,234.68,"2024-07-16T20:11:00Z",870,234.663187
234.66,234.6606,234.66,52,234.66,"2024-07-16T20:12:00Z",3187,234.660309
234.68,234.69,234.66,50,234.66,"2024-07-16T20:13:00Z",1469,234.676057
234.68,234.68,234.66,54,234.6735,"2024-07-16T20:14:00Z",930,234.664225
234.68,234.68,234.68,58,234.68,"2024-07-16T20:15:00Z",741,234.68
234.67,234.68,234.67,67,234.6799,"2024-07-16T20:16:00Z",2388,234.677747
234.64,234.66,234.64,79,234.66,"2024-07-16T20:17:00Z",853,234.646667
234.6005,234.6005,234.6005,65,234.6005,"2024-07-16T20:18:00Z",655,234.6005
234.6,234.62,234.6,68,234.6,"2024-07-16T20:19:00Z",2029,234.602703
234.56,234.58,234.56,53,234.58,"2024-07-16T20:20:00Z",128950,234.568333
234.5,234.5899,234.5,59,234.58,"2024-07-16T20:21:00Z",1974,234.57049
234.5792,234.82,234.55,71,234.55,"2024-07-16T20:22:00Z",30774,234.809828
234.56,234.56,234.54,60,234.56,"2024-07-16T20:23:00Z",697,234.551696
234.5301,234.56,234.53,62,234.56,"2024-07-16T20:25:00Z",759,234.537133
234.56,234.56,234.56,54,234.56,"2024-07-16T20:26:00Z",1052,234.56
234.6,234.6,234.58,48,234.58,"2024-07-16T20:27:00Z",1243,234.588953
234.57,234.59,234.57,68,234.59,"2024-07-16T20:28:00Z",2265,234.574737
234.52,234.56,234.52,67,234.56,"2024-07-16T20:29:00Z",876,234.553333
234.51,234.53,234.51,73,234.52,"2024-07-16T20:30:00Z",1555,234.515833
234.5,234.5,234.5,78,234.5,"2024-07-16T20:31:00Z",1287,234.5
234.48,234.48,234.44,71,234.48,"2024-07-16T20:32:00Z",1445,234.468197
234.45,234.45,234.45,54,234.45,"2024-07-16T20:33:00Z",296,234.45
234.44,234.45,234.43,73,234.45,"2024-07-16T20:34:00Z",2757,234.440413
234.46,234.82,234.43,54,234.43,"2024-07-16T20:35:00Z",7373,234.791453
234.4592,234.46,234.4592,58,234.46,"2024-07-16T20:36:00Z",1134,234.4596
234.46,234.46,234.45,62,234.45,"2024-07-16T20:37:00Z",3906,234.456486
