"c","h","l","n","o","t","v","vw"
212.54,212.54,212.52,23,212.52,"2024-06-14T23:46:00Z",1187,212.530178
212.5,212.51,212.5,14,212.51,"2024-06-14T23:50:00Z",698,212.508249
212.55,212.55,212.5,36,212.5,"2024-06-14T23:51:00Z",2410,212.529467
212.55,212.55,212.52,13,212.52,"2024-06-14T23:52:00Z",761,212.539796
212.51,212.51,212.51,20,212.51,"2024-06-14T23:53:00Z",1154,212.51
212.56,212.56,212.51,51,212.51,"2024-06-14T23:54:00Z",1301,212.537229
212.56,212.56,212.56,14,212.56,"2024-06-14T23:55:00Z",203,212.56
212.51,212.57,212.51,30,212.56,"2024-06-14T23:56:00Z",928,212.55241
212.53,212.53,212.53,30,212.53,"2024-06-14T23:58:00Z",505,212.53
212.44,212.51,212.37,106,212.51,"2024-06-14T23:59:00Z",4862,212.46357
212.98,213.47,212.62,191,212.62,"2024-06-17T08:00:00Z",3039,213.212539
212.9,212.9,212.9,90,212.9,"2024-06-17T08:01:00Z",1329,212.9
212.99,212.99,212.97,76,212.97,"2024-06-17T08:02:00Z",1942,212.977261
212.88,213.02,212.88,57,213,"2024-06-17T08:03:00Z",1304,212.971368
212.9,212.9,212.89,36,212.89,"2024-06-17T08:04:00Z",1520,212.896
212.82,212.83,212.82,37,212.83,"2024-06-17T08:05:00Z",1427,212.821439
212.82,212.88,212.82,43,212.88,"2024-06-17T08:06:00Z",1607,212.84578
213,213,212.89,70,212.89,"2024-06-17T08:07:00Z",6811,212.978287
213.31,213.31,213.16,55,213.16,"2024-06-17T08:08:00Z",5202,213.1836
213.4,213.4,213.38,90,213.38,"2024-06-17T08:09:00Z",3028,213.39145
213.46,213.46,213.46,40,213.46,"2024-06-17T08:10:00Z",1211,213.46
213.5,213.5,213.5,74,213.5,"2024-06-17T08:11:00Z",2541,213.5
213.55,213.55,213.46,121,213.47,"2024-06-17T08:12:00Z",6272,213.506698
213.58,213.58,213.58,107,213.58,"2024-06-17T08:13:00Z",2263,213.58
213.7,213.7,213.7,44,213.7,"2024-06-17T08:14:00Z",1112,213.7
213.6,213.72,213.6,71,213.72,"2024-06-17T08:15:00Z",1953,213.655014
214.2,214.21,213.6,247,213.6,"2024-06-17T08:16:00Z",12853,213.930191
214.31,214.39,214.3,94,214.39,"2024-06-17T08:17:00Z",2690,214.330436
214.35,214.35,214.28,45,214.28,"2024-06-17T08:18:00Z",1438,214.323333
214.25,214.29,214.25,63,214.29,"2024-06-17T08:19:00Z",2056,214.273695
214.27,214.27,214.2,45,214.24,"2024-06-17T08:20:00Z",1633,214.240714
214.26,214.27,214.14,107,214.2,"2024-06-17T08:21:00Z",23258,214.201825
214,214.01,214,54,214.01,"2024-06-17T08:22:00Z",6181,214.000195
214,214.01,214,23,214.01,"2024-06-17T08:23:00Z",2254,214.000501
214.3,214.3,214.14,122,214.14,"2024-06-17T08:24:00Z",6046,214.293468
214.34,214.34,214.3,68,214.3,"2024-06-17T08:25:00Z",2255,214.306098
214.31,214.31,214.3,48,214.3,"2024-06-17T08:26:00Z",1938,214.308487
214.28,214.32,214.17,97,214.3,"2024-06-17T08:27:00Z",7526,214.278631
214.15,214.5,214.14,118,214.14,"2024-06-17T08:28:00Z",7876,214.36869
214.34,214.61,214.13,256,214.2,"2024-06-17T08:29:00Z",24216,214.507829
214.5,214.61,214.26,201,214.41,"2024-06-17T08:30:00Z",13287,214.535432
214.43,214.43,214.41,91,214.41,"2024-06-17T08:31:00Z",1269,214.422958
214.56,214.58,214.46,73,214.46,"2024-06-17T08:32:00Z",2522,214.535275
214.6,214.6,214.46,81,214.46,"2024-06-17T08:33:00Z",3232,214.560157
214.58,214.58,214.34,84,214.42,"2024-06-17T08:34:00Z",10316,214.552018
214.6,214.6,214.54,47,214.54,"2024-06-17T08:35:00Z",2831,214.581326
214.47,214.47,214.47,37,214.47,"2024-06-17T08:38:00Z",927,214.47
214.4,214.4,214.4,38,214.4,"2024-06-17T08:39:00Z",1123,214.4
214.2,214.24,214.2,60,214.24,"2024-06-17T08:40:00Z",1946,214.204494
214.1,214.1,214.1,39,214.1,"2024-06-17T08:41:00Z",1299,214.1
214.08,214.1,214.01,58,214.09,"2024-06-17T08:42:00Z",2401,214.05242
214,214.07,214,65,214.07,"2024-06-17T08:43:00Z",5335,214.01349
214.01,214.01,214.01,46,214.01,"2024-06-17T08:44:00Z",987,214.01
214.09,214.09,214.09,28,214.09,"2024-06-17T08:49:00Z",617,214.09
214.01,214.15,214.01,72,214.13,"2024-06-17T08:50:00Z",4300,214.057002
214.18,214.18,214.01,43,214.01,"2024-06-17T08:51:00Z",3780,214.073863
214.13,214.13,214.13,25,214.13,"2024-06-17T08:55:00Z",466,214.13
214.13,214.13,214.13,37,214.13,"2024-06-17T08:56:00Z",1696,214.13
214.04,214.04,214.04,9,214.04,"2024-06-17T08:59:00Z",154,214.04
214,214.01,214,35,214.01,"2024-06-17T09:00:00Z",1265,214.002558
213.92,214.02,213.92,72,214.01,"2024-06-17T09:01:00Z",13020,213.999662
213.91,214,213.91,61,214,"2024-06-17T09:03:00Z",2563,213.930556
213.85,213.85,213.85,37,213.85,"2024-06-17T09:06:00Z",708,213.85
213.7,213.74,213.7,29,213.74,"2024-06-17T09:07:00Z",925,213.71
213.85,213.85,213.8,16,213.8,"2024-06-17T09:11:00Z",669,213.814286
213.85,213.85,213.85,20,213.85,"2024-06-17T09:12:00Z",1827,213.85
213.94,213.94,213.94,21,213.94,"2024-06-17T09:13:00Z",657,213.94
213.89,213.89,213.89,14,213.89,"2024-06-17T09:14:00Z",274,213.89
213.89,213.89,213.88,32,213.88,"2024-06-17T09:15:00Z",1411,213.886897
213.86,213.86,213.86,28,213.86,"2024-06-17T09:17:00Z",722,213.86
213.97,213.97,213.97,13,213.97,"2024-06-17T09:20:00Z",380,213.97
213.91,213.91,213.91,10,213.91,"2024-06-17T09:21:00Z",220,213.91
214.01,214.01,214.01,16,214.01,"2024-06-17T09:25:00Z",656,214.01
213.96,213.96,213.96,20,213.96,"2024-06-17T09:27:00Z",642,213.96
214,214,213.99,30,213.99,"2024-06-17T09:29:00Z",1018,213.995
214,214,214,31,214,"2024-06-17T09:32:00Z",671,214
214,214,214,7,214,"2024-06-17T09:33:00Z",310,214
213.9,213.9,213.9,13,213.9,"2024-06-17T09:37:00Z",577,213.9
213.94,213.94,213.94,29,213.94,"2024-06-17T09:38:00Z",846,213.94
213.94,213.95,213.94,16,213.95,"2024-06-17T09:39:00Z",721,213.944451
213.91,213.94,213.91,32,213.94,"2024-06-17T09:40:00Z",1366,213.928091
214,214,213.97,27,213.97,"2024-06-17T09:42:00Z",1184,213.988571
213.89,213.92,213.89,62,213.92,"2024-06-17T09:45:00Z",3303,213.910492
213.8,213.88,213.8,58,213.88,"2024-06-17T09:46:00Z",1771,213.821038
213.87,213.87,213.85,15,213.85,"2024-06-17T09:48:00Z",739,213.855556
213.85,213.86,213.85,13,213.86,"2024-06-17T09:49:00Z",1167,213.85167
213.8,213.9,213.8,28,213.9,"2024-06-17T09:50:00Z",4627,213.806786
213.81,213.81,213.81,10,213.81,"2024-06-17T09:51:00Z",409,213.81
213.87,213.87,213.87,5,213.87,"2024-06-17T09:58:00Z",142,213.87
213.8,213.82,213.8,207,213.82,"2024-06-17T09:59:00Z",2405,213.804264
213.9,213.9,213.9,15,213.9,"2024-06-17T10:02:00Z",574,213.9
214,214,213.96,115,213.96,"2024-06-17T10:03:00Z",15272,213.998608
214.09,214.09,214.07,42,214.07,"2024-06-17T10:04:00Z",1459,214.08661
214.01,214.01,214.01,36,214.01,"2024-06-17T10:05:00Z",375,214.01
213.9,214.02,213.9,36,214.02,"2024-06-17T10:06:00Z",7483,213.908418
213.8,213.95,213.8,48,213.95,"2024-06-17T10:07:00Z",2148,213.868079
213.8,213.8,213.8,14,213.8,"2024-06-17T10:09:00Z",812,213.8
213.8,213.81,213.8,15,213.81,"2024-06-17T10:10:00Z",895,213.801893
213.8,213.81,213.8,21,213.81,"2024-06-17T10:11:00Z",1123,213.804124
213.81,213.81,213.8,14,213.8,"2024-06-17T10:13:00Z",806,213.808667
213.84,213.84,213.81,16,213.82,"2024-06-17T10:15:00Z",929,213.824828
213.84,213.87,213.84,8,213.87,"2024-06-17T10:16:00Z",414,213.86
213.81,213.81,213.81,19,213.81,"2024-06-17T10:18:00Z",729,213.81
213.8,213.8,213.8,9,213.8,"2024-06-17T10:20:00Z",640,213.8
213.8,213.8,213.8,54,213.8,"2024-06-17T10:21:00Z",2595,213.8
213.85,213.85,213.85,19,213.85,"2024-06-17T10:23:00Z",745,213.85
213.84,213.84,213.84,21,213.84,"2024-06-17T10:24:00Z",586,213.84
213.72,213.72,213.72,59,213.72,"2024-06-17T10:26:00Z",785,213.72
213.65,213.65,213.65,50,213.65,"2024-06-17T10:29:00Z",2701,213.65
213.72,213.72,213.71,12,213.71,"2024-06-17T10:30:00Z",1143,213.719034
213.76,213.76,213.75,20,213.75,"2024-06-17T10:31:00Z",1216,213.751998
213.79,213.8,213.79,17,213.8,"2024-06-17T10:33:00Z",1134,213.795588
213.93,213.93,213.89,81,213.89,"2024-06-17T10:35:00Z",2252,213.906048
214.04,214.05,213.94,81,213.96,"2024-06-17T10:36:00Z",5350,214.011005
214.1,214.1,214.05,52,214.05,"2024-06-17T10:37:00Z",6791,214.094176
214.16,214.16,214.11,73,214.15,"2024-06-17T10:38:00Z",5032,214.150014
213.9,214.05,213.9,28,214.05,"2024-06-17T10:39:00Z",2169,213.948021
213.8,213.82,213.8,43,213.82,"2024-06-17T10:40:00Z",3722,213.814455
213.93,213.93,213.88,24,213.88,"2024-06-17T10:41:00Z",1457,213.909
214,214,213.88,16,213.88,"2024-06-17T10:42:00Z",3315,213.976949
214,214,214,20,214,"2024-06-17T10:43:00Z",1997,214
213.8,213.96,213.8,63,213.96,"2024-06-17T10:44:00Z",2707,213.858365
213.9,213.9,213.9,4,213.9,"2024-06-17T10:45:00Z",256,213.9
213.89,213.92,213.89,15,213.92,"2024-06-17T10:47:00Z",363,213.901364
213.82,213.85,213.82,31,213.85,"2024-06-17T10:51:00Z",1547,213.846667
213.85,213.85,213.85,18,213.85,"2024-06-17T10:52:00Z",219,213.85
213.8,213.8,213.8,34,213.8,"2024-06-17T10:55:00Z",652,213.8
213.89,213.89,213.89,19,213.89,"2024-06-17T10:57:00Z",531,213.89
213.89,213.89,213.89,42,213.89,"2024-06-17T10:58:00Z",4202,213.89
213.66,213.77,213.65,232,213.71,"2024-06-17T11:00:00Z",14314,213.701182
213.76,213.76,213.76,32,213.76,"2024-06-17T11:01:00Z",936,213.76
213.94,213.94,213.81,116,213.82,"2024-06-17T11:03:00Z",6253,213.905142
214.02,214.1,213.97,133,213.97,"2024-06-17T11:04:00Z",8746,214.03296
214,214.01,213.99,27,214.01,"2024-06-17T11:05:00Z",1874,213.997246
214.01,214.02,214.01,11,214.02,"2024-06-17T11:06:00Z",781,214.012
214.04,214.05,214.03,20,214.05,"2024-06-17T11:07:00Z",811,214.04
214,214.05,214,36,214.05,"2024-06-17T11:08:00Z",2337,214.022778
213.88,213.95,213.88,46,213.95,"2024-06-17T11:09:00Z",2468,213.909737
213.8,213.8,213.79,22,213.8,"2024-06-17T11:10:00Z",803,213.798305
213.79,213.79,213.79,20,213.79,"2024-06-17T11:11:00Z",330,213.79
213.74,213.74,213.7,70,213.71,"2024-06-17T11:12:00Z",1571,213.711776
213.74,213.74,213.7,26,213.7,"2024-06-17T11:13:00Z",1375,213.706038
213.82,213.82,213.81,18,213.81,"2024-06-17T11:15:00Z",972,213.818108
213.9,213.9,213.83,33,213.83,"2024-06-17T11:16:00Z",2897,213.859442
213.93,213.93,213.89,46,213.93,"2024-06-17T11:17:00Z",2574,213.921489
213.9,213.9,213.9,23,213.9,"2024-06-17T11:18:00Z",289,213.9
213.98,213.98,213.88,74,213.88,"2024-06-17T11:19:00Z",2816,213.968024
213.87,213.96,213.87,54,213.96,"2024-06-17T11:20:00Z",2080,213.9105
213.72,213.87,213.72,67,213.87,"2024-06-17T11:21:00Z",3574,213.736216
213.88,213.88,213.85,51,213.85,"2024-06-17T11:22:00Z",1834,213.866667
213.9,213.9,213.81,47,213.88,"2024-06-17T11:23:00Z",2537,213.879722
213.97,213.97,213.88,47,213.88,"2024-06-17T11:24:00Z",1865,213.95
213.95,213.95,213.95,23,213.95,"2024-06-17T11:26:00Z",641,213.95
213.91,213.91,213.91,20,213.91,"2024-06-17T11:27:00Z",364,213.91
213.93,213.94,213.9,47,213.9,"2024-06-17T11:28:00Z",3190,213.9046
213.97,213.97,213.95,27,213.97,"2024-06-17T11:29:00Z",1253,213.967085
214,214,213.95,84,213.95,"2024-06-17T11:30:00Z",3376,213.966536
213.95,213.95,213.87,86,213.95,"2024-06-17T11:31:00Z",2525,213.915714
213.86,213.86,213.86,72,213.86,"2024-06-17T11:32:00Z",1445,213.86
213.82,213.85,213.81,36,213.81,"2024-06-17T11:33:00Z",2439,213.839333
213.8,213.9,213.8,74,213.869,"2024-06-17T11:34:00Z",4772,213.819755
213.79,213.81,213.75,64,213.81,"2024-06-17T11:35:00Z",2651,213.771176
213.77,213.77,213.73,59,213.75,"2024-06-17T11:36:00Z",1995,213.746893
213.9,213.9,213.88,46,213.88,"2024-06-17T11:38:00Z",1829,213.896154
214,214,213.99,72,213.99,"2024-06-17T11:40:00Z",7754,213.998868
213.95,214,213.95,63,214,"2024-06-17T11:41:00Z",2812,213.991317
214,214,214,32,214,"2024-06-17T11:42:00Z",1075,214
213.95,213.99,213.91,27,213.95,"2024-06-17T11:43:00Z",1090,213.945556
213.95,214.03,213.95,59,214,"2024-06-17T11:44:00Z",3891,213.997999
213.99,213.99,213.96,43,213.96,"2024-06-17T11:45:00Z",1193,213.97
213.95,214,213.95,70,213.95,"2024-06-17T11:46:00Z",4932,213.963026
213.99,213.99,213.95,28,213.95,"2024-06-17T11:47:00Z",1283,213.956667
214,214.03,214,40,214,"2024-06-17T11:48:00Z",1800,214.007034
213.8,214,213.79,148,214,"2024-06-17T11:49:00Z",8549,213.915037
213.88,213.92,213.85,53,213.85,"2024-06-17T11:51:00Z",2097,213.899742
213.97,213.98,213.97,26,213.98,"2024-06-17T11:52:00Z",699,213.976226
213.98,214,213.98,49,214,"2024-06-17T11:53:00Z",2003,213.98433
213.8,213.9,213.75,181,213.9,"2024-06-17T11:54:00Z",7799,213.803577
213.72,213.78,213.69,130,213.78,"2024-06-17T11:55:00Z",7606,213.711337
213.89,213.89,213.86,45,213.86,"2024-06-17T11:58:00Z",2091,213.867923
213.92,213.92,213.92,26,213.92,"2024-06-17T11:59:00Z",537,213.92
214,214.1,213.62,1120,213.78,"2024-06-17T12:00:00Z",108838,213.911652
213.95,213.9999,212.95,521,213.28,"2024-06-17T12:01:00Z",5518,213.560015
212.95,213.98,212.43,1492,213.98,"2024-06-17T12:02:00Z",50302,213.215472
213.97,213.97,212.75,348,213.8,"2024-06-17T12:03:00Z",13085,213.495449
213.88,213.98,213.88,79,213.96,"2024-06-17T12:04:00Z",20580,213.955833
214.02,214.04,213.9,92,213.9,"2024-06-17T12:05:00Z",11029,213.999326
214.1,214.1,213.96,142,213.98,"2024-06-17T12:06:00Z",7967,214.058522
214.23,214.3,214.15,257,214.15,"2024-06-17T12:07:00Z",18551,214.24547
214.23,214.23,214.15,128,214.23,"2024-06-17T12:08:00Z",10682,214.204325
214.18,214.3,214.15,154,214.15,"2024-06-17T12:09:00Z",13840,214.19329
214.1,214.22,214.1,149,214.203,"2024-06-17T12:10:00Z",7467,214.133856
214.1,214.1,214,57,214.0017,"2024-06-17T12:11:00Z",2362,214.064278
214.23,214.24,214.15,90,214.16,"2024-06-17T12:12:00Z",3235,214.190419
214.05,214.1701,214.05,118,214.1701,"2024-06-17T12:13:00Z",17556,214.092231
214.1,214.1,214.0001,43,214.01,"2024-06-17T12:14:00Z",8899,214.023363
214.05,214.07,214.05,44,214.07,"2024-06-17T12:15:00Z",1238,214.061041
214.05,214.14,214.05,112,214.1,"2024-06-17T12:16:00Z",8424,214.080826
214.0894,214.13,214.05,55,214.05,"2024-06-17T12:17:00Z",14221,214.058001
213.97,214.06,213.89,165,214,"2024-06-17T12:18:00Z",10672,213.975964
213.89,213.91,213.89,79,213.91,"2024-06-17T12:19:00Z",1919,213.897273
213.89,213.96,213.89,36,213.956,"2024-06-17T12:20:00Z",900,213.9436
214.05,214.05,214,69,214,"2024-06-17T12:21:00Z",2360,214.019488
214.0986,214.1,214.08,53,214.1,"2024-06-17T12:22:00Z",1458,214.092819
214.18,214.2,214.1,112,214.1,"2024-06-17T12:23:00Z",3241,214.139277
214.15,214.25,214.15,85,214.2,"2024-06-17T12:24:00Z",3868,214.185718
214.2,214.2,214.15,81,214.15,"2024-06-17T12:25:00Z",6101,214.174837
214.2,214.2,214.2,88,214.2,"2024-06-17T12:26:00Z",2612,214.2
214.21,214.21,214.15,106,214.2,"2024-06-17T12:27:00Z",2254,214.187282
214.15,214.19,214.15,65,214.15,"2024-06-17T12:28:00Z",1006,214.162422
214.18,214.18,214.18,60,214.18,"2024-06-17T12:29:00Z",1048,214.18
214.29,214.29,214.05,185,214.1,"2024-06-17T12:30:00Z",13961,214.217285
214.15,214.21,214.05,106,214.16,"2024-06-17T12:31:00Z",8863,214.148074
214.04,214.15,214,108,214.15,"2024-06-17T12:32:00Z",14852,214.085867
214.03,214.07,214,50,214,"2024-06-17T12:33:00Z",6391,214.029971
214.07,214.07,213.99,113,214.01,"2024-06-17T12:34:00Z",8433,214.035248
213.92,214,213.92,114,214,"2024-06-17T12:35:00Z",7912,213.985652
213.92,213.92,213.89,117,213.91,"2024-06-17T12:36:00Z",14312,213.901362
213.9,214,213.89,184,213.9,"2024-06-17T12:37:00Z",10534,213.946963
213.95,213.95,213.9015,56,213.9015,"2024-06-17T12:38:00Z",1235,213.944157
213.89,213.94,213.89,189,213.9,"2024-06-17T12:39:00Z",14647,213.892246
213.91,213.95,213.89,100,213.9,"2024-06-17T12:40:00Z",5212,213.900616
213.9,213.93,213.89,197,213.91,"2024-06-17T12:41:00Z",20939,213.897202
213.9,213.9,213.89,61,213.9,"2024-06-17T12:42:00Z",9176,213.893967
213.95,213.95,213.87,117,213.89,"2024-06-17T12:43:00Z",8755,213.883285
213.8,213.98,213.8,229,213.96,"2024-06-17T12:44:00Z",17216,213.921301
213.7256,213.79,213.6182,146,213.75,"2024-06-17T12:45:00Z",6963,213.711494
213.76,213.77,213.74,84,213.77,"2024-06-17T12:46:00Z",7579,213.751368
213.76,213.8,213.75,86,213.8,"2024-06-17T12:47:00Z",2412,213.778115
213.75,213.8,213.75,69,213.8,"2024-06-17T12:48:00Z",2043,213.788735
213.7003,213.79,213.7003,97,213.75,"2024-06-17T12:49:00Z",5910,213.746979
213.75,213.75,213.7,97,213.75,"2024-06-17T12:50:00Z",5095,213.73069
213.8,213.8,213.74,168,213.75,"2024-06-17T12:51:00Z",8252,213.767477
213.75,213.8,213.75,112,213.77,"2024-06-17T12:52:00Z",6541,213.793227
213.73,213.75,213.68,92,213.75,"2024-06-17T12:53:00Z",4107,213.703441
213.77,213.78,213.69,59,213.72,"2024-06-17T12:54:00Z",3681,213.728981
